vacancy rate,unemployment rate
0.4249086022583005,13.01015
0.42605248295780224,12.68853
0.4050215189907815,12.49587
0.4108930500082188,12.299339999999999
0.39970271000637214,12.04823
0.48504549742123404,11.7913
0.47765648629468543,11.49362
0.5234679509188386,11.12142
0.4730243085085482,10.784139999999999
0.48451240397347733,10.44364
0.46089932784285953,10.16967
0.4556517750890087,9.990874
0.4161924553612699,9.872052
0.4568142931189563,9.767649
0.43605999106827514,9.626434
0.4271267128979366,9.538051
0.4027250002627603,9.399293
0.3732275375757341,9.342175
0.35621124327331755,9.424525
0.33722518684873315,9.441498
0.2883429821827483,9.673536
0.2542177168217964,9.996069
0.2748514782986892,10.32366
0.25779836588058186,10.56798
0.2500227123686773,10.74796
0.22331497755356747,10.97246
0.2347043734112327,11.15632
0.23888359310875207,11.294989999999999
0.23649079659862024,11.44283
0.21534967265567184,11.65172
0.2208082357885674,11.765360000000001
0.2358914843743133,12.00712
0.2592352969261244,12.1493
0.29890829700069627,12.24382
0.3199828448209352,12.18786
0.299630067485038,12.06757
0.2929055776327454,12.12305
0.28016208005369314,12.09488
0.2717621539848252,11.99691
0.279910281843435,11.94586
0.2854943908305541,12.05592
0.28878427053381,12.0711
0.2694104677843632,12.07065
0.25999186547327113,12.29309
0.24202656934802882,12.34653
0.23942740765881515,12.44391
0.2748687279152076,12.49723
0.2577932796461961,12.45997
0.26813803346353665,12.41865
0.2558997935118884,12.31279
0.26049333517627177,12.30622
0.25933817718341357,12.33581
0.2655157495065678,12.35856
0.264878794736539,12.36992
0.25228384748553473,12.427480000000001
0.2443650824936743,12.422930000000001
0.24754752974520158,12.45623
0.25215645234031014,12.48523
0.25149810444679005,12.54457
0.24815444554919405,12.57253
0.2527622689448117,12.6305
0.24530439166167314,12.70877
0.24623474540091483,12.7984
0.2661137092534421,12.90607
0.24614658054411015,12.938889999999999
0.23515926852482938,13.03411
0.24626842488683448,13.190570000000001
0.2558533325066542,13.33412
0.27793106604649764,13.480229999999999
0.2855192487485465,13.533560000000001
0.24744456320230857,13.61365
0.2513091613562597,13.69098
0.2524635729594261,13.641470000000002
0.26880804807216463,13.6003
0.27304356919558376,13.56565
0.274409870596609,13.47914
0.2729090606199678,13.4934
0.2865130702875441,13.490570000000002
0.28758591425032165,13.45769
0.32326843797697613,13.35335
0.34821859828646257,13.23129
0.3737886266824482,13.08728
0.3797371808340614,12.890369999999999
0.3819226702361091,12.73195
0.37722859476093207,12.5422
0.4009216884653406,12.3758
0.42396152390912756,12.23376
0.4121993033774908,12.114469999999999
0.465976269919996,11.94014
0.46110219522791446,11.7432
0.43597091266961996,11.62325
0.4109489794732675,11.386289999999999
0.37765316895665263,11.2872
0.3942184341888272,11.15893
0.43238188610968364,10.97077
0.4646960599561368,10.88049
0.4960243467267278,10.74131
0.5041564322165639,10.5465
0.5059166001908258,10.38532
0.5457709515856806,10.25083
0.5225785069966371,10.08763
0.5211523703274069,9.975711
0.533530671158588,9.8169
0.5135465286847523,9.698421000000002
0.47852052269719014,9.656319
0.5168179876265583,9.553852000000001
0.5119507235508751,9.439444
0.5522812047099285,9.24667
0.5434509535953136,9.149233
0.6052396941979998,9.008932000000001
0.5797595107663326,8.828678
0.5673693470898338,8.687697
0.5824958154128456,8.614719000000001
0.569598985751573,8.520292
0.5985976649218777,8.391985
0.6242137276663616,8.202179
0.6142908907662812,8.032729
0.6154385004752431,7.839519999999999
0.6419038270772331,7.627611
0.6099926812725456,7.485659
0.6429556283383036,7.3604330000000004
0.6236976566784163,7.275554
0.620782392526008,7.268114
0.6302816228509857,7.217507
0.6172342432855781,7.057722
0.6681265057647522,6.865081
0.6923549720355874,6.679945
0.6602420682613952,6.590127000000001
0.6949048675727173,6.403938
0.6590217065974067,6.318787
0.6092191243810626,6.282705
0.6801156647449805,6.21598
0.6011787937996458,6.149165
0.5911149915107407,6.0275300000000005
0.5770792293925422,6.0124629999999994
0.5601927132225291,5.971642
0.5414477216055572,5.920093
0.5746118812076673,5.928137
0.5816285611472771,5.8624
0.5998782902196601,5.80716
0.5647545004354401,5.753592
0.5774552624884255,5.687325
0.5295248347671747,5.634030999999999
0.5195164936666943,5.5273080000000006
0.5216524837618504,5.442695
0.4663180816163641,5.452493
0.4622617094511155,5.374509
0.4335744951602342,5.340511
0.45577528486425106,5.284095
0.4611569872385945,5.219619000000001
0.4468775104475992,5.252847
0.443414586466569,5.230975
0.49722051286291863,5.210214
0.4422186768090082,5.148213
0.2846857483749241,5.184194000000001
0.28340739841870516,5.743183999999999
0.29984601733817134,6.02351
0.3417364420450351,6.214658
0.37814842014063027,6.235068
0.3990712735053852,6.219874
0.40634492109353104,6.25635
0.38321137669811906,6.286430999999999
0.38555937978966887,6.250723000000001
0.42665606619853524,6.847581
0.4466137366289158,6.772253999999999
0.4247093221746345,6.7807889999999995
0.4359599424138678,6.727138
0.49033507768618473,6.738081
0.5085015139573662,6.643633
0.5091935340272987,6.529313
0.5198156676333235,6.4411309999999995
0.5211755353731633,6.335386
0.5391913232404673,6.261938
0.5367484744227641,6.099125
0.5686870534946532,5.965659
0.5824755246909492,5.845554
0.5553750033650775,5.677223000000001
0.5558647777317389,5.591286
0.6015492922331908,5.607761
0.5237065468906472,5.53177
0.5151121422278653,5.445517
0.458849368696211,5.335983000000001
0.45047641180354436,5.347523000000001
0.4481071381214477,5.332408
0.43930881131468474,5.257262
0.4256696749990439,5.266253
0.42185104971649245,5.24072
0.4293861171023717,5.226293
0.42725704706706613,5.247627
0.428785221919479,5.251189
0.38913873655672926,5.19284
0.38706817351872713,5.193156
0.4028675821889813,5.144998999999999
0.4286554257075866,5.198241
0.40151291403165795,5.141547
0.38758740504949946,5.12643
