vacancy rate,unemployment rate
0.40747807338634967,2.800414
0.41340126763319573,2.762866
0.42185278458067677,2.737961
0.43257165450430207,2.706089
0.44424939113525724,2.680297
0.4549266443835852,2.6596990000000003
0.46264070917049493,2.63069
0.4656709480140057,2.554251
0.46342102371716665,2.525217
0.45910597714982476,2.49342
0.4557733762047514,2.496562
0.4547077218960787,2.539886
0.454556433696405,2.5314490000000003
0.45434356584408464,2.541127
0.4542494611915871,2.546575
0.45253298803976527,2.548526
0.447615814276368,2.586859
0.4385804694104715,2.627573
0.42632262183621905,2.707128
0.41412166800212746,2.7867330000000003
0.40419634180935915,2.9447520000000003
0.3970824900816956,3.088836
0.3901065500666115,3.274826
0.382417487853467,3.446274
0.3675853784333055,3.54673
0.3602115909736818,3.785215
0.3539608231788634,3.9014309999999996
0.34937273590646023,3.988079
0.3455764277428623,4.074018
0.3421479653989396,4.104826
0.33939628083062556,4.124791
0.3398009040634389,4.140702
0.3168822577955818,3.770826
0.3306850711880913,3.748249
0.34795562703055977,3.7129019999999997
0.36407238659969293,3.661224
0.3774575918413627,3.607024
0.3897391099478869,3.560018
0.40152058822981124,3.506767
0.4133589900972886,3.4596
0.4246680115006482,3.390086
0.4338274367112288,3.318838
0.44210286055969333,3.2519150000000003
0.4516966183139179,3.21097
0.4604320050674515,3.127716
0.4668364428864581,3.0515630000000002
0.472180381284747,2.992529
0.4743134875609638,2.8600950000000003
0.4695837630239324,2.7673330000000003
0.45953746202206536,2.773995
0.44978041185719825,2.746722
0.44250117839917713,2.743853
0.4376206624566714,2.736173
0.43577820337856543,2.758265
0.4331107466011502,2.7752209999999997
0.4267682294639853,2.791807
0.4180262456154679,2.775684
0.4078242039766994,2.805617
0.39659675929708765,2.803905
0.3878739319585449,2.8436470000000003
0.38542187987034465,2.8689310000000003
0.3860216930135498,2.895464
0.38392575328621914,2.906661
0.37967162246480424,2.937936
0.37766067514462015,2.950358
0.37780687549826686,2.996577
0.3783193114852862,3.028778
0.3752765995592151,3.049643
0.36756630380859573,3.086216
0.3579327174284904,3.10227
